"Happy, Dear one, Another name of Kunti mother of Pandavas) (Mother of Pandavas), Mother of Pandavas- Kunti, Loved one, Dear One"		"Happy, Dear one, Another name of Kunti mother of Pandavas) (Mother of Pandavas), Mother of Pandavas- Kunti, Loved one, Dear One"	Devyani
Devyani			
"Like a Goddess, Serving the gods, Chariot of the gods, One invested with divine power (Daughter of Shukraacharya)"		"Like a Goddess, Serving the gods, Chariot of the gods, One invested with divine power (Daughter of Shukraacharya)"	Hanvitha
Hanvitha			
Happy		Happy	Juanita
Juanita			
it means God precious gift and God has been Gracious. They bring people together and give proper time to their friends. Their joy have no bounds.		it means God precious gift and God has been Gracious. They bring people together and give proper time to their friends. Their joy have no bounds.	Ashmiza
Ashmiza			
"Creative, one who glows with intelligence"		"Creative, one who glows with intelligence"	Vedhya
Vedhya			
"Celebrated, Knowledge, What is to be known, Famous"		"Celebrated, Knowledge, What is to be known, Famous"	Nora
Nora			
"Light, Flower, The person who is possessing righteousness and brightness."		"Light, Flower, The person who is possessing righteousness and brightness."	Havisha
Havisha			
"Goddess Lakshmi, Sanctuary, Safe harbor, Offerings"		"Goddess Lakshmi, Sanctuary, Safe harbor, Offerings"	Hasini
Hasini			
"Pleasant, Wonderful, Happy or full of laughter, An Apsara or celestial nymph"		"Pleasant, Wonderful, Happy or full of laughter, An Apsara or celestial nymph"	Bianca
Bianca			
"White, Light, White, Shining, A Shakespearean baby name meaning Tragedy of Othello' Mistress of Cassio"		"White, Light, White, Shining, A Shakespearean baby name meaning Tragedy of Othello' Mistress of Cassio"	Ishani
Ishani			
desire		desire	Anusha
Anusha			
"Beautiful morning, A star, Following Desires, Beautiful Morning, The name of A star,"		"Beautiful morning, A star, Following Desires, Beautiful Morning, The name of A star,"	Vrutti
Vrutti			
Temper or nature of a particular thing or situation		Temper or nature of a particular thing or situation	Raveena
Raveena			
"Sunny, Bright, Fair, Spreasing Sunshine, A variant of Raveena or Ravina"		"Sunny, Bright, Fair, Spreasing Sunshine, A variant of Raveena or Ravina"	Safa
Safa			
"Purity, Clarity, Serenity, She who is pure and innocent"		"Purity, Clarity, Serenity, She who is pure and innocent"	Natasha
Natasha			
"Child of christmas, Born on christmas, The day who came to this world."		"Child of christmas, Born on christmas, The day who came to this world."	Aaida
Aaida			
"aaida has many meaning in different languages, like in french it means the one who is helpful, in hebrew it means Ornament or brightness"		"aaida has many meaning in different languages, like in french it means the one who is helpful, in hebrew it means Ornament or brightness"	Charmi
Charmi			
"Charming, Lovely, Lovely, a lovely girl"		"Charming, Lovely, Lovely, a lovely girl"	Jaanvi
Jaanvi			
"Ganga - the river, As precious as your life"		"Ganga - the river, As precious as your life"	Rakshita
Rakshita			
"Who protect, Destroyer of Evil, Protector, Destroyer of Demons, One who safe guards"		"Who protect, Destroyer of Evil, Protector, Destroyer of Demons, One who safe guards"	Thanvita
Thanvita			
Amariah		Amariah	"Whom God spoke of, An alluring and pure name which means it's promised by the God and carries his integrity"
"Whom God spoke of, An alluring and pure name which means it's promised by the God and carries his integrity"			
Analia		Analia	"ana+lucia,analía as a girl's name is of american origin. invented name, a combination of ana and lia."
"ana+lucia,analía as a girl's name is of american origin. invented name, a combination of ana and lia."			
Jaisvi		Jaisvi	Victory
Victory			
Suhan		Suhan	Beautiful & pleasant
Beautiful & pleasant			
Piya		Piya	"Beloved, Pious"
"Beloved, Pious"			
Vishika		Vishika	"Lamp, Stars"
"Lamp, Stars"			
Zivah		Zivah	One who is bright and shining.
One who is bright and shining.			
Asmita		Asmita	"Pride, Self-respect, Nature, One who is proud of oneself"
"Pride, Self-respect, Nature, One who is proud of oneself"			
Naaz		Naaz	"Pride, Elegance, Young, Gentle, Coquetry, The person is having self respect, A charming person"
"Pride, Elegance, Young, Gentle, Coquetry, The person is having self respect, A charming person"			
Jemisha		Jemisha	"Queen of night, Monarch of the night or queen of the darkness."
"Queen of night, Monarch of the night or queen of the darkness."			
Gul		Gul	"Flower, Rose, Red, Precious, Fortune, Gul means the fresh flower of red Rose"
"Flower, Rose, Red, Precious, Fortune, Gul means the fresh flower of red Rose"			
Minha		Minha	"Gift, A gift or a blessing from the Almighty."
"Gift, A gift or a blessing from the Almighty."			
Siyana		Siyana	One who provides protection
One who provides protection			
Adeeva		Adeeva	"Pleasant, Gentle, A gentle person, with good manners"
"Pleasant, Gentle, A gentle person, with good manners"			
Mahalakshmi		Mahalakshmi	"Goddess Lakshmi, Lakshmi the great, Consort of Vishnu, She is the presiding deity at kolhapur, She destroyed a Daitya called Mahal hence she is called mahalsa or Mahalakshmi, A name of the Goddess Laxmi"
"Goddess Lakshmi, Lakshmi the great, Consort of Vishnu, She is the presiding deity at kolhapur, She destroyed a Daitya called Mahal hence she is called mahalsa or Mahalakshmi, A name of the Goddess Laxmi"			
Arnavi		Arnavi	"Heart as big as ocean, Bird, Bird"
"Heart as big as ocean, Bird, Bird"			
Riana		Riana	the name riana is a maiden name of american origin. the original rhiannon has even more charm.
the name riana is a maiden name of american origin. the original rhiannon has even more charm.			
Aashita		Aashita	"River Yamuna, Success, the one who is creator of hope or is very optimistic"
"River Yamuna, Success, the one who is creator of hope or is very optimistic"			
Vibhuti		Vibhuti	"Great personality, Another name of Goddess Lakshmi. It means great personality."
"Great personality, Another name of Goddess Lakshmi. It means great personality."			
Mishu		Mishu	"A faithful and honest person, cute or pretty"
"A faithful and honest person, cute or pretty"			
Ishana		Ishana	"Rich, Ruler, Another name for Durga"
"Rich, Ruler, Another name for Durga"			
Sanika		Sanika	"Good, Flute, Flute a wind instrument made from a tube with holes"
"Good, Flute, Flute a wind instrument made from a tube with holes"			
Dyuthi		Dyuthi	"Light, Sunshine"
"Light, Sunshine"			
Varunavi		Varunavi	"Goddess Laxmi, Water born, Name of Lakshmi"
"Goddess Laxmi, Water born, Name of Lakshmi"			
Manvita		Manvita	Most respectable
Most respectable			
Lashika		Lashika	Manshi
Manshi			
"Intellectual or spiritual endeavour, Another name for Goddess Saraswati, Woman, Strong Minded Lady, A Feminine form of Manu"		"Intellectual or spiritual endeavour, Another name for Goddess Saraswati, Woman, Strong Minded Lady, A Feminine form of Manu"	Fifi
Fifi			
"diminutive of josephine,fifi as a girl's name is of french and hebrew origin, and the meaning of fifi is ""the lord is exalted"". nursery form of josephine. in the english spekaing world, now has associations of frivolity. also the stereotypical name for a french poodle.,lift to god,the lord, increases"		"diminutive of josephine,fifi as a girl's name is of french and hebrew origin, and the meaning of fifi is ""the lord is exalted"". nursery form of josephine. in the english spekaing world, now has associations of frivolity. also the stereotypical name for a french poodle.,lift to god,the lord, increases"	Dhea
Dhea			
"Kindness, Goddess"		"Kindness, Goddess"	Shrija
Shrija			
"Goddess Lakshmi, Creative"		"Goddess Lakshmi, Creative"	Harleen
Harleen			
"Absorbed in God, Feminine of harley"		"Absorbed in God, Feminine of harley"	Rajvika
Rajvika			
Goddess Saraswati		Goddess Saraswati	Grihitha
Grihitha			
"Goddess Lakshmi, Accepted, Girihitha is the name of Goddess Lakshami. The Goddess of fortune."		"Goddess Lakshmi, Accepted, Girihitha is the name of Goddess Lakshami. The Goddess of fortune."	Rutvija
Rutvija			
A priest who officiates at a sacrifice		A priest who officiates at a sacrifice	Toshani
Toshani			
"Goddess Durga, Satisfying, Appeasing, Pleasing, Name of Durga, One of the name of Goddess Durga"		"Goddess Durga, Satisfying, Appeasing, Pleasing, Name of Durga, One of the name of Goddess Durga"	Abcde
Abcde			
Means first five amazing letters of alphabet		Means first five amazing letters of alphabet	Dvita
Dvita			
"Existing in two forms, Spiritual, Spiritual being who exists in two forms"		"Existing in two forms, Spiritual, Spiritual being who exists in two forms"	Beatrice
Beatrice			
Bringer Of Joy		Bringer Of Joy	Amy
Amy			
"Derived from Amee, they are beloved and nurturing one"		"Derived from Amee, they are beloved and nurturing one"	Hitakshi
Hitakshi			
Existence of Love		Existence of Love	Jency
Jency			
"God has blessed, Handsome and loving person."		"God has blessed, Handsome and loving person."	Abir
Abir			
Fragrance		Fragrance	Anwesha
Anwesha			
"Quest, Curious, The one who is in constant quest"		"Quest, Curious, The one who is in constant quest"	Lakshitha
Lakshitha			
"Distinguished, Regarded"		"Distinguished, Regarded"	Krishitha
Krishitha			
Symbolizing prosperity and nature		Symbolizing prosperity and nature	Arni
Arni			
"The Sun, Sun"		"The Sun, Sun"	Alice
Alice			
"Truth, gracious, reality"		"Truth, gracious, reality"	Charlotte
Charlotte			
"Feminine form of Charles, freeman"		"Feminine form of Charles, freeman"	Rima
Rima			
"Goddess Durga, A wife, The Goddess of fortune, Good luck, Riches, Splendor, Vermillion, Red earth, Name of An Apsara, Epithet of Mahalakshmi, A woman, One of many names of Goddess Durga"		"Goddess Durga, A wife, The Goddess of fortune, Good luck, Riches, Splendor, Vermillion, Red earth, Name of An Apsara, Epithet of Mahalakshmi, A woman, One of many names of Goddess Durga"	Mahek
Mahek			
"Sweet odor, Sweet smell, Aura, Fragrance, One who smell sweet"		"Sweet odor, Sweet smell, Aura, Fragrance, One who smell sweet"	Eshani
Eshani			
"Consort of Lord shiva., Close to God, Name of Goddess Durga, Goddess Parvati, it usually means a wish or a desire."		"Consort of Lord shiva., Close to God, Name of Goddess Durga, Goddess Parvati, it usually means a wish or a desire."	Haadya
Haadya			
"Very well behaved, well mannered"		"Very well behaved, well mannered"	Anita
Anita			
"Who takes pleasure in new joys, Grace, Simple, Artless, Leader, Hebrew - God was gracious, God has shown favor, Pure, Chaste, Grace, It is a variation of Anna,"		"Who takes pleasure in new joys, Grace, Simple, Artless, Leader, Hebrew - God was gracious, God has shown favor, Pure, Chaste, Grace, It is a variation of Anna,"	Pehr
Pehr			
"Phase, Time of day, Hour, Time, Phase, time of day, A variant spelling is Pehir"		"Phase, Time of day, Hour, Time, Phase, time of day, A variant spelling is Pehir"	Nadira
Nadira			
"Pinnacle, The one who is uncommon and tough to search."		"Pinnacle, The one who is uncommon and tough to search."	Fara
Fara			
"Sunset, Level Measure, Beautiful, Lovely, Pleasant, Good Looking, Joyful, Reason for rejoicing"		"Sunset, Level Measure, Beautiful, Lovely, Pleasant, Good Looking, Joyful, Reason for rejoicing"	Pranita
Pranita			
"Promoted, Led, Created, Grown, Holy water, A cup used in rituals, One who is presented to others"		"Promoted, Led, Created, Grown, Holy water, A cup used in rituals, One who is presented to others"	Gigi
Gigi			
Gigi is a female name of Greek origin. It means Earth worker.		Gigi is a female name of Greek origin. It means Earth worker.	Shamika
Shamika			
"Loving and kind. Love attention but can be shy, Very beautiful, Peaceful"		"Loving and kind. Love attention but can be shy, Very beautiful, Peaceful"	Danica
Danica			
"danica how to a girl's name is pronounced dan-i-kah. it is of slavic and latin origin, and the importance of danica ""morning star; from denmark"". it is a well-known and expensive royal copenhagen china pattern known as ""flora danica"", or ""flowers of denmark"". the actress danica mckellar. also the form of dana. also the form of danielle.,lucifer,the star of the day"		"danica how to a girl's name is pronounced dan-i-kah. it is of slavic and latin origin, and the importance of danica ""morning star; from denmark"". it is a well-known and expensive royal copenhagen china pattern known as ""flora danica"", or ""flowers of denmark"". the actress danica mckellar. also the form of dana. also the form of danielle.,lucifer,the star of the day"	Mika
Mika			
"In Hebrew, it means a gift from the Almighty. In Japanese, it means the beautiful fragrance."		"In Hebrew, it means a gift from the Almighty. In Japanese, it means the beautiful fragrance."	Laksha
Laksha			
"White rose, Rose, A decorative red dye used by women of ancient India, The name that represents the beauty and purity of a white rose"		"White rose, Rose, A decorative red dye used by women of ancient India, The name that represents the beauty and purity of a white rose"	Aafreen
Aafreen			
"Afareen is a Persian name for girls, sometimes also used for Boys, that means ""to praise"", ""to give thanks"", ""to congratulate"", it is also an expression of praise and gratitude"		"Afareen is a Persian name for girls, sometimes also used for Boys, that means ""to praise"", ""to give thanks"", ""to congratulate"", it is also an expression of praise and gratitude"	Iris
Iris			
"colors, rainbow,colors,rainbow, iris as a girl's name is pronounced "" simulation of the crack. it is of greek origin, and the importance of the iris (rainbow). a flower called. mythology: iris was a messenger goddess, the parade of rainbow between the heavens and the earth, so that messages from olympus. the writer iris murdoch.,rainbow"		"colors, rainbow,colors,rainbow, iris as a girl's name is pronounced "" simulation of the crack. it is of greek origin, and the importance of the iris (rainbow). a flower called. mythology: iris was a messenger goddess, the parade of rainbow between the heavens and the earth, so that messages from olympus. the writer iris murdoch.,rainbow"	Monisha
Monisha			
"Intelligent, Lord Krishna, Beautiful, Solitary, Intellectual, Knowledgeable, Wise, Well Learned, Brilliant, Intelligent"		"Intelligent, Lord Krishna, Beautiful, Solitary, Intellectual, Knowledgeable, Wise, Well Learned, Brilliant, Intelligent"	Celina
Celina			
"celina as a girl's name is pronounced seh-leen-ah. it is latin and greek origin, and the importance of celina is ""the sky, the moon."" variant of celia or selena. also, possibly, the french name marceline. mythology: one of the seven daughters of atlas, who have become, by zeus into stars of the pleiades to the constellation. celine is the french version of celeste, has been made famous by the singer celine dion. also the form of selina.,the sky,the goddess of the moon"", ""heavenly"", ""heavenly young warrior, represented, around mars"		"celina as a girl's name is pronounced seh-leen-ah. it is latin and greek origin, and the importance of celina is ""the sky, the moon."" variant of celia or selena. also, possibly, the french name marceline. mythology: one of the seven daughters of atlas, who have become, by zeus into stars of the pleiades to the constellation. celine is the french version of celeste, has been made famous by the singer celine dion. also the form of selina.,the sky,the goddess of the moon"", ""heavenly"", ""heavenly young warrior, represented, around mars"	Shreyashree
